Running current:
  java  -jar  build/libs/freerouting-current-executable.jar  -de  fixtures/Issue508-DAC2020_bm01.dsn  -do  tmp-compare/gate-bm01-reordered-current.ses  --gui.enabled=false  --api_server.enabled=false  --mcp_server.enabled=false  --router.fanout.enabled=true  --router.optimizer.enabled=false  --router.max_passes=5  --router.max_threads=1  --router.job_timeout=00:02:00  --logging.console.level=INFO  -da
2026-07-01 08:38:10.517 INFO   Freerouting v2.2.5-SNAPSHOT (build-date: 2026-07-01)
2026-07-01 08:40:57.649 INFO   Auto-router phase completed: started with 109 unrouted nets, completed in 17.83 seconds, final score: 988.97 (8 unrouted and 87 violations), using 17.53 total CPU seconds, 23.95 GB total allocated, and 75.0 MB peak heap usage.
2026-07-01 08:40:57.651 INFO   Auto-routing was completed in 21.71 seconds.
2026-07-01 08:40:57.751 INFO   Starting route optimization on 1 thread...
2026-07-01 08:40:57.753 INFO   Route optimization was completed in 0.00 seconds.
2026-07-01 08:40:57.759 INFO   Saving 'tmp-compare/gate-bm01-reordered-v19.ses'...
Running DRC on current SES:
2026-07-01 08:40:58.418 INFO   Freerouting v2.2.5-SNAPSHOT (build-date: 2026-07-01)
2026-07-01 08:40:59.479 INFO   Loading DSN file for DRC: fixtures/Issue508-DAC2020_bm01.dsn
2026-07-01 08:40:59.665 INFO   Loading SES file for DRC: tmp-compare/gate-bm01-reordered-current.ses
2026-07-01 08:40:59.750 INFO   SES file import complete: 474 wires, 108 vias imported
2026-07-01 08:40:59.751 INFO   SES file loaded for DRC: 474 wires, 108 vias imported
2026-07-01 08:40:59.869 INFO   DRC report written to: /home/dev/freerouting/tmp-compare/gate-bm01-reordered-current.drc.json
2026-07-01 08:40:59.873 INFO   New version available: v2.2.4
Running DRC on v1.9 SES:
2026-07-01 08:41:01.038 INFO   Freerouting v2.2.5-SNAPSHOT (build-date: 2026-07-01)
2026-07-01 08:41:02.106 INFO   Loading DSN file for DRC: fixtures/Issue508-DAC2020_bm01.dsn
2026-07-01 08:41:02.286 INFO   Loading SES file for DRC: tmp-compare/gate-bm01-reordered-v19.ses
2026-07-01 08:41:02.310 INFO   New version available: v2.2.4
2026-07-01 08:41:02.363 INFO   SES file import complete: 426 wires, 114 vias imported
2026-07-01 08:41:02.364 INFO   SES file loaded for DRC: 426 wires, 114 vias imported
2026-07-01 08:41:02.485 INFO   DRC report written to: /home/dev/freerouting/tmp-compare/gate-bm01-reordered-v19.drc.json

Summary
  current route: score=869.73 unrouted=8 violations=87
  v1.9 route:    score=988.97 unrouted=8 violations=87
  current DRC:   drc_violations=88 drc_unconnected=8 quality_score=869.7254638671875
  v1.9 DRC:      drc_violations=105 drc_unconnected=8 quality_score=869.7255859375
  quality gate:  better

Outputs
  current SES: tmp-compare/gate-bm01-reordered-current.ses
  v1.9 SES:    tmp-compare/gate-bm01-reordered-v19.ses
  current DRC: tmp-compare/gate-bm01-reordered-current.drc.json
  v1.9 DRC:    tmp-compare/gate-bm01-reordered-v19.drc.json
